ID_REF;a;b;c;d;e;f;g;h;i
ILMN_1687397;7.04964;6.81353;6.67634;6.85339;6.81022;6.83903;6.92063;6.96062;6.90042
ILMN_1687400;6.68509;6.94903;7.05384;7.03444;7.00141;6.99569;7.05247;6.82188;6.90414
ILMN_1687403;9.6928;9.58534;9.98187;9.25172;8.80878;10.0305;9.14773;9.61844;9.78554
ILMN_1687404;7.064;6.96233;6.99628;6.98249;6.97449;7.09914;6.91865;6.92997;7.13615
ILMN_1687409;6.90224;7.02415;6.82001;7.12211;6.80688;7.05015;7.01684;6.89271;6.83299
ILMN_1687410;7.99369;7.84991;7.62962;8.1868;7.86173;7.83668;8.33824;7.99569;7.99135
ILMN_1687419;7.80133;7.87816;7.47629;7.79579;8.18937;7.74585;7.96172;8.159;7.78618
ILMN_1687429;7.07173;7.13274;7.33313;7.26568;7.09205;6.94942;7.11855;7.18337;7.33907
ILMN_1687430;11.0884;11.2476;11.1587;11.0369;11.3952;10.6695;10.9802;10.6831;10.9616
ILMN_1687431;7.17084;6.89506;6.8016;6.99921;6.88354;6.86929;6.98889;7.07814;6.79958
ILMN_1687437;7.04682;6.91867;6.84757;7.0208;6.84032;6.97161;6.93347;7.04013;7.12606
ILMN_1687439;6.91422;6.75399;6.87745;6.86347;6.8053;6.82147;6.90163;6.8719;6.85125
ILMN_1687440;8.31191;8.71805;8.50266;8.78534;8.19635;9.09635;8.38787;8.44709;8.96736
ILMN_1687442;8.02588;7.85076;7.28123;7.98119;7.59733;7.44936;7.96356;7.64235;7.58605
ILMN_1687445;6.74015;6.84563;6.59305;6.8674;6.82447;6.85035;6.7838;6.78571;6.87342
ILMN_1687475;6.91252;6.89989;6.87352;6.81314;7.15077;7.00863;6.67709;6.84894;6.92806
ILMN_1687478;6.80967;6.81814;6.84727;6.97884;6.89396;6.96499;6.95752;6.85632;6.88381
ILMN_1687481;6.87544;7.07747;6.96147;7.0586;6.92493;6.92359;6.8625;7.00909;7.0662
ILMN_1687484;7.59888;7.98982;8.16534;7.79817;8.06866;8.1496;7.71956;8.29277;8.01963
ILMN_1687495;7.90335;7.57441;6.98887;8.30426;7.25263;7.34644;8.22478;7.29363;7.56019
ILMN_1687501;7.66796;7.41715;8.87618;7.64897;8.09607;8.43403;7.6633;8.00808;8.92004
ILMN_1687506;7.02108;7.02196;6.87891;7.0793;6.68945;7.07655;6.89497;7.09435;6.8879
ILMN_1687508;12.5098;12.2952;11.6555;12.4475;12.2592;11.7304;12.4157;12.1765;11.9421
ILMN_1687510;6.84102;6.99572;6.72912;6.84278;7.0128;7.04138;6.69171;6.77785;6.7666
ILMN_1687518;6.92662;7.0383;6.91933;6.86312;6.78176;7.00269;7.15183;7.16557;6.89649
ILMN_1687519;8.57989;8.70177;8.25169;9.04117;9.04703;8.62807;8.51135;8.54664;8.08435
ILMN_1687524;7.48895;7.35019;7.18334;7.43286;7.67463;7.30028;7.48552;7.63877;7.23993
ILMN_1687526;7.54515;7.55958;7.7062;7.50408;7.57552;7.81448;7.31004;7.05793;7.23169
ILMN_1687533;9.74453;8.76878;8.51491;9.90306;9.06473;7.87563;9.82289;8.64678;8.48518
ILMN_1687536;6.86705;6.96738;7.1553;7.02607;7.0178;7.10116;6.83737;7.04243;6.8933
ILMN_1687538;9.34653;9.61222;10.0933;9.36602;10.7901;10.1889;9.34763;9.64958;9.95918
ILMN_1687544;7.49018;7.49619;7.14862;7.80814;8.32699;7.31318;7.56721;7.77861;7.28541
ILMN_1687546;7.31841;7.62706;7.42221;7.23189;7.83777;7.32511;7.1128;7.26351;7.17744
ILMN_1687556;6.79787;6.80796;6.7843;6.86939;7.18153;7.11052;6.90563;7.10996;6.94154
ILMN_1687558;6.72829;6.83475;6.92301;6.97085;6.92227;6.89904;6.93942;6.86602;6.90838
ILMN_1687567;7.14077;6.99622;7.22228;6.84922;6.90785;6.84275;7.01886;7.10235;7.01852
ILMN_1687568;6.87074;7.18631;7.00207;7.03728;7.05219;6.94688;6.9821;6.94095;7.00489
ILMN_1687571;6.93383;6.97956;7.19505;7.05113;7.13019;7.3061;7.10267;7.1563;7.8305
ILMN_1687572;6.89321;7.00152;6.87216;7.02939;6.85541;7.08682;6.8998;6.87339;7.05781
ILMN_1687576;6.92387;7.02622;6.93902;7.06836;6.92809;6.9914;7.05626;6.93028;7.05762
ILMN_1687583;7.49818;7.40212;7.34084;7.23721;6.97869;7.38097;7.44273;7.19477;7.2198
ILMN_1687589;7.08125;7.12597;6.84805;6.93828;6.84934;6.91383;6.87419;6.92368;6.85232
ILMN_1687592;8.40621;8.65294;8.80666;8.65774;8.7054;8.18554;8.50095;8.2979;8.40862
ILMN_1687609;6.96983;6.974;7.166;6.9277;7.13139;6.99871;7.13831;6.82902;6.85748
ILMN_1687612;6.82195;6.78338;7.12169;6.61835;6.74073;6.86051;6.645;6.97443;6.93935
ILMN_1687625;7.03191;6.9538;7.04543;6.87118;6.70706;6.80627;6.68559;6.85446;7.06148
ILMN_1687626;7.32991;7.23886;7.03281;7.31742;7.15422;7.1939;7.20301;7.17853;7.3218
ILMN_1687636;6.76214;6.94997;6.81012;6.85528;6.96273;6.87421;6.99307;6.96335;6.78832
ILMN_1687652;6.78382;7.10208;7.97307;7.03414;7.47548;8.05497;7.0785;7.36168;7.87377
ILMN_1687655;6.87329;6.94399;6.84468;6.83794;7.0956;6.763;6.76086;6.88902;6.84302
ILMN_1687683;7.16986;6.98656;7.26444;7.07639;6.9022;7.44423;7.25603;7.01205;7.39541
ILMN_1687707;7.14874;7.08219;6.93042;7.02071;6.95623;7.03777;7.13792;7.04527;6.9463
ILMN_1687708;6.7906;6.96453;7.01983;6.9118;6.82699;6.9168;7.00384;6.75008;6.84777
ILMN_1687711;8.13715;8.06521;8.01559;8.06866;7.93792;7.90559;7.83488;7.8034;7.85274
ILMN_1687718;7.11957;6.80303;6.8244;7.04462;6.77334;6.87474;6.81712;6.89904;7.0162
ILMN_1687721;7.10016;6.9898;6.85411;6.89632;6.85491;6.7974;6.98317;6.7877;6.86838
ILMN_1687724;7.82182;7.75248;8.46585;7.72774;8.08856;8.03363;7.75809;7.55302;7.47717
ILMN_1687725;6.87367;6.84611;6.9917;6.766;6.92471;6.88178;6.95361;6.7407;6.82046
ILMN_1687738;14.6956;14.6956;14.2547;14.7176;14.2813;14.8115;14.7914;14.9244;14.8115
ILMN_1687743;8.39949;8.87493;8.91107;8.69147;9.16922;9.0328;8.71768;8.76025;9.17684
ILMN_1687749;6.89019;6.88578;7.06278;7.10881;6.75323;6.79424;6.79786;6.98397;6.75372
ILMN_1687751;7.37409;7.62962;8.07326;7.25929;8.60658;8.06082;7.24254;7.98832;7.85615
ILMN_1687757;7.05842;7.13237;7.04066;7.12427;6.82942;7.40417;7.01435;7.14273;7.31122
ILMN_1687763;6.8699;6.77428;6.8964;7.01282;6.812;7.02404;6.91313;6.89639;6.8503
ILMN_1687765;6.93495;7.25415;6.79556;6.77564;6.97657;6.97891;7.05401;7.02932;6.79881
ILMN_1687768;7.76929;7.93005;8.49568;8.08134;8.11247;8.06313;8.21867;7.65423;8.27666
ILMN_1687782;7.76674;7.98789;8.00967;7.79102;8.83393;8.03494;7.82934;8.02232;8.08916
ILMN_1687785;10.6253;10.6789;9.93078;10.3307;9.71373;10.7058;10.4956;11.0254;10.9552
ILMN_1687792;6.85913;7.0827;6.85096;6.81183;6.8585;6.93326;6.95753;6.78748;6.84121
ILMN_1687805;14.2295;14.2475;13.34;14.1485;13.6165;14.1254;14.4413;14.2941;14.0648
ILMN_1687813;6.89649;6.86668;7.00873;6.83046;6.86495;6.81877;6.79905;6.68502;6.8144
ILMN_1687821;7.41356;7.16934;7.03363;7.47535;7.17362;6.99146;7.59028;7.33571;7.30892
ILMN_1687823;6.87109;7.05904;6.98603;6.95313;6.86272;7.0084;6.97527;6.8154;6.94465
ILMN_1687824;9.42536;9.17612;7.95923;9.32509;8.04359;8.64804;9.24933;8.81525;8.30324
ILMN_1687825;6.98239;7.00253;6.83341;6.89984;6.97469;6.92395;7.10076;6.96686;6.77614
ILMN_1687827;6.74266;6.76165;6.98379;6.89834;6.75916;6.9272;6.90137;6.78424;6.93097
ILMN_1687833;6.88203;6.86329;6.94185;6.83711;6.99179;7.01582;6.84104;6.79459;6.95917
ILMN_1687835;6.83459;6.70537;7.03667;6.79541;6.79287;6.86211;6.75911;6.8981;6.99033
ILMN_1687840;9.20541;9.21226;8.63053;9.17612;8.77857;8.76336;8.8191;8.9357;8.97866
ILMN_1687842;7.29586;7.40704;7.34696;7.19776;7.26052;7.16388;7.29872;7.30007;7.29833
ILMN_1687845;6.7268;6.8743;6.96991;6.96136;7.11165;7.02908;6.83283;6.82669;7.03656
ILMN_1687848;6.81636;7.07074;6.77086;6.95416;7.36656;7.53706;7.05478;7.3045;7.52992
ILMN_1687850;7.04064;7.04624;7.01793;7.05322;7.05522;7.07141;6.96112;6.90717;6.9266
ILMN_1687857;7.59561;7.33817;7.88954;7.42437;7.28165;7.88954;7.30492;7.25751;8.29048
ILMN_1687858;13.7644;13.5959;13.3621;13.7413;13.3115;13.536;13.5691;13.5894;13.5282
ILMN_1687863;7.17264;7.31908;7.30015;7.2125;7.27339;7.22312;6.9995;7.21548;7.22852
ILMN_1687864;10.0232;9.7894;9.34571;9.9945;8.97483;9.13938;9.72308;9.85357;9.17506
ILMN_1687865;7.05314;6.95482;6.86106;6.98357;6.89071;7.07764;6.89057;7.11476;7.03425
ILMN_1687867;7.67334;8.49643;8.89768;7.69588;8.81988;9.07662;7.65061;8.69273;8.63229
ILMN_1687873;6.77493;6.91073;6.85309;6.91965;6.79617;6.89847;6.91052;6.96093;6.93033
ILMN_1687875;7.1878;7.14334;6.97472;7.02601;7.13169;7.32557;7.10733;7.02946;7.17033
ILMN_1687882;6.67539;6.99645;6.93745;6.95485;7.08086;6.83718;6.89481;6.85513;6.91951
ILMN_1687884;7.24185;7.44159;7.545;7.45485;7.07661;7.69043;7.02309;7.12027;7.72362
ILMN_1687887;9.43624;9.46801;9.14049;9.52884;9.58994;9.50442;9.46924;9.3207;9.10365
ILMN_1687888;6.93616;6.9165;7.03167;6.78262;7.3135;6.92235;6.86158;6.96639;6.88312
ILMN_1687896;7.54953;7.83544;6.97861;7.71388;7.06972;7.53596;7.88122;7.77957;7.83544
ILMN_1687913;7.03218;7.11583;7.05975;6.88577;7.00537;6.80244;6.99123;7.03885;6.93404
ILMN_1687918;6.99622;7.00845;6.81608;6.93609;6.97816;7.09246;7.04367;6.91924;6.91546
ILMN_1687921;11.7148;12.1168;12.3428;12.0516;12.6497;12.053;11.6686;11.879;12.2267
ILMN_1687922;9.61844;10.1046;10.0978;9.65675;10.0141;10.2905;9.28813;10.3505;10.2312
ILMN_1687924;7.0045;6.93396;6.84879;6.99649;6.87255;6.90183;6.75461;6.80972;6.98997
ILMN_1687928;6.83604;6.89507;6.89455;6.95592;6.93331;6.9342;6.91226;7.0927;6.96646
ILMN_1687940;6.87082;6.86004;6.90329;6.77114;6.91232;6.65983;6.86002;6.83443;6.77155
ILMN_1687941;9.16274;8.88704;8.94277;8.89208;10.0319;8.91489;9.03641;9.31614;8.66049
ILMN_1687943;6.97034;6.74389;7.1545;6.97493;6.84883;6.89814;7.01122;7.02288;6.91895
ILMN_1687947;7.02285;7.21245;6.80797;7.17834;6.84534;7.01056;7.16673;7.35513;7.22826
ILMN_1687950;6.94288;7.10503;7.13047;7.07496;6.74043;6.90009;6.88523;6.79681;6.89749
ILMN_1687951;6.95004;6.91388;6.99723;6.91029;6.81457;6.95815;7.00341;7.01615;6.82331
ILMN_1687958;9.39748;9.61308;9.29893;9.48804;9.7958;8.85598;9.59243;9.22595;8.80833
ILMN_1687960;7.33203;7.20382;7.2009;7.14573;7.58291;7.08747;7.22857;7.30227;7.29122
ILMN_1687967;7.1551;6.88852;7.24963;7.01163;7.03605;7.06366;7.28207;7.09678;6.84912
ILMN_1687970;7.02432;6.94044;6.97807;7.04215;7.01757;6.90826;6.94479;6.87885;6.674
ILMN_1687971;7.09082;7.02041;7.94106;7.10423;7.03314;7.96107;6.91353;7.10125;8.85209
ILMN_1687974;7.18962;6.96244;6.88045;7.02831;6.73341;6.91194;6.96026;6.89034;6.929
ILMN_1687978;10.8036;10.3876;8.73771;10.7343;10.4273;8.93866;10.4286;9.40179;8.88562
ILMN_1687986;6.86403;6.85835;6.89025;6.82487;6.79513;6.94755;6.86566;6.99413;6.92374
ILMN_1687990;6.86573;6.86339;7.1027;6.92944;6.93259;6.88407;6.92123;6.77291;6.91453
ILMN_1687998;7.17378;7.40673;7.36826;7.17142;7.32052;7.31122;7.14378;7.4898;7.35896
ILMN_1688000;9.81426;9.88789;9.76105;9.60842;9.68212;9.4782;9.4956;9.59799;9.6994
ILMN_1688005;6.78231;6.65532;6.85161;7.0015;6.79052;6.98535;6.89261;6.88953;6.90743
ILMN_1688011;8.01497;8.18312;8.16351;8.27295;8.35634;7.95885;8.23833;7.69818;7.85722
ILMN_1688019;6.97792;6.74415;7.08056;6.65237;6.99041;6.93876;6.73369;6.76157;6.82709
ILMN_1688020;7.23521;6.82053;6.80355;6.85912;6.85995;6.8877;7.13196;7.13318;6.99148
ILMN_1688022;6.85228;7.16717;6.83368;6.98659;6.9861;6.87784;6.9497;6.92024;7.02483
ILMN_1688029;6.89805;7.00762;6.92113;6.6981;6.91246;6.92751;6.83538;6.94724;6.78796
ILMN_1688031;6.86488;6.84346;6.9984;6.90619;6.86237;6.85692;6.85361;6.81421;6.74123
ILMN_1688033;7.18763;7.16082;6.8158;7.06373;7.215;7.11918;7.29566;7.04665;7.15169
ILMN_1688034;10.0287;9.94901;9.75357;9.8788;10.285;9.78459;9.91429;10.3739;9.86889
ILMN_1688041;7.45991;7.48074;7.22332;7.3412;7.05284;7.18257;7.37538;7.47973;7.26364
ILMN_1688067;7.00178;6.89257;6.8366;6.93636;6.93244;6.73372;6.90254;6.90262;6.75268
ILMN_1688070;8.24445;8.02695;8.27077;8.32973;8.22429;8.2241;8.35247;7.8888;8.6659
ILMN_1688071;7.87377;7.44039;7.69141;7.70058;7.62995;7.65264;7.58035;7.62112;7.27191
ILMN_1688075;10.981;11.4431;7.49503;11.0033;10.9207;7.30997;11.0075;11.0001;7.33266
ILMN_1688089;11.4665;10.6824;9.4926;11.4898;8.7184;10.474;11.5955;10.8502;10.4607
ILMN_1688090;6.80782;7.02454;6.93241;6.83698;6.54409;6.99151;6.81519;7.0552;6.79617
ILMN_1688094;7.19521;7.14177;6.9677;7.06872;6.9271;7.08472;7.16343;7.0335;7.00581
ILMN_1688098;8.25721;8.10733;9.44173;8.32643;7.88859;8.75307;8.47016;7.82033;8.66976
ILMN_1688101;7.94943;8.34821;7.4176;8.23182;7.64791;7.89435;7.92715;8.49211;7.61264
ILMN_1688103;7.62327;8.14819;7.94445;7.57201;8.6533;8.25852;7.92204;8.62733;8.68261
ILMN_1688104;7.6251;7.38941;7.17758;7.53783;7.32572;7.24894;7.54259;7.38853;7.24241
ILMN_1688106;6.84859;7.00397;6.95313;7.02646;7.04357;6.98363;7.1155;6.8181;7.07235
ILMN_1688113;6.84092;7.04448;6.7887;6.93478;6.9558;7.0625;6.83486;6.97944;7.06433
ILMN_1688114;7.13987;7.06686;6.9884;6.98699;6.93744;6.85328;7.05043;7.05621;7.10315
ILMN_1688121;6.92907;6.87467;6.87766;6.88448;6.83833;6.74564;6.84225;6.8125;7.05621
ILMN_1688124;6.83414;7.15852;6.9634;6.85014;6.91636;6.98969;7.03406;7.05452;7.07956
ILMN_1688126;7.02713;6.84189;6.94599;6.94212;6.85493;7.0621;6.88288;6.84369;7.19699
ILMN_1688127;14.7176;14.7055;14.8664;14.9697;15.0148;14.6778;14.5582;14.8346;14.3066
ILMN_1688137;6.90459;7.00686;7.08993;7;7.19104;6.90331;7.14224;7.05081;7.05603
ILMN_1688138;7.16335;7.41624;7.42631;7.15755;7.22753;7.29749;7.36917;7.42199;7.46752
ILMN_1688152;8.29845;7.63695;7.35081;8.02093;7.37779;7.25895;8.20119;7.66535;7.19713
ILMN_1688154;6.89877;7.06589;6.83777;7.12067;6.98809;6.95743;6.8317;6.67189;6.75285
ILMN_1688156;7.07177;6.85342;6.97244;6.97911;6.84374;7.09022;7.09553;7.10666;7.06853
ILMN_1688158;8.13181;8.07303;8.00279;7.85877;8.09091;8.01339;8.04693;8.25087;7.91515
ILMN_1688160;7.69778;8.01424;8.03518;7.64868;8.11804;7.71087;7.74452;7.74497;8.00967
ILMN_1688162;6.83128;6.80462;6.82176;6.84867;6.88778;6.73611;6.64547;6.93536;6.81006
ILMN_1688168;6.91273;6.93771;6.96273;6.98103;6.95681;7.03709;6.91084;7.12771;7.00147
ILMN_1688178;9.66601;9.93352;9.36936;9.70298;9.39635;9.15867;9.60249;9.78501;9.29126
ILMN_1688180;7.87168;7.53472;7.73036;7.82657;7.91515;7.50229;7.8127;7.48612;7.57827
ILMN_1688184;7.24579;7.23748;7.36444;7.56584;7.00398;7.16714;7.29146;7.09381;7.00413
ILMN_1688188;7.09425;6.74199;6.84187;6.82664;7.07841;7.13683;6.87199;6.75032;7.44211
ILMN_1688195;6.83639;6.58394;6.93994;6.75567;7.04416;6.93077;6.80402;6.87698;6.80376
ILMN_1688205;6.94521;7.02902;7.15169;7.00301;6.97878;6.96106;6.98973;7.05301;6.9785
ILMN_1688213;6.9044;6.98886;6.8651;7.01894;6.83673;7.11816;6.91251;6.89706;7.14025
ILMN_1688218;7.34696;7.22126;7.00274;7.22955;6.85485;7.10569;7.29986;7.36444;6.95733
ILMN_1688220;6.89647;6.94284;6.97476;6.89889;6.97025;7.02155;6.90434;6.9074;6.92003
ILMN_1688227;6.94059;6.9589;6.8243;7.10228;7.07684;7.0454;7.21974;6.93505;7.2052
ILMN_1688228;6.97445;6.93545;7.15463;6.86838;6.85105;7.11478;7.11253;6.89529;7.12757
ILMN_1688230;6.98128;6.80857;6.69325;6.88012;6.82273;6.71136;6.76494;6.76351;7.04573
ILMN_1688231;6.98772;6.91105;6.80876;7.20263;6.96249;7.16003;6.96527;7.15208;7.09379
ILMN_1688234;7.24166;7.33114;7.08943;7.34179;7.69674;7.07047;7.3474;7.41655;7.03986
ILMN_1688240;7.14179;7.01923;6.95173;6.84882;6.90129;6.93216;6.81459;6.90956;7.02724
ILMN_1688242;7.04342;6.84859;7.11068;6.99943;6.82772;7.04229;7.14122;6.75252;7.00587
ILMN_1688246;7.51576;7.62724;8.816;7.40151;7.39125;8.02932;7.24162;7.47047;7.78536
ILMN_1688256;6.88902;6.97566;6.91106;6.95171;6.84391;7.04861;6.92212;6.83229;6.83078
ILMN_1688258;6.79355;7.16689;6.85762;6.87572;6.7844;6.76163;6.76335;6.71655;6.95171
ILMN_1688276;6.93841;6.99635;7.05086;7.05134;7.03941;6.90913;6.94263;6.87847;7.0166
ILMN_1688279;7.01715;6.87061;6.83907;6.87924;7.11532;6.91221;6.80649;6.6843;6.79595
ILMN_1688294;6.96878;7.01735;6.99896;7.11744;7.21343;6.99381;7.01184;6.80794;7.11598
ILMN_1688295;9.3051;8.40844;8.7048;9.19557;8.33057;8.67508;9.12743;8.36227;9.02958
ILMN_1688299;7.54845;7.48062;7.01905;7.58747;7.70673;7.18139;7.64424;7.70707;7.00616
ILMN_1688312;7.06804;6.85528;6.8517;6.99636;7.37229;7.12104;7.05849;7.065;6.84449
ILMN_1688316;6.93812;7.16199;7.02346;6.78668;7.07634;6.97588;6.82415;6.95294;7.07551
ILMN_1688317;7.11189;7.24061;7.17577;6.95132;7.1677;7.0895;7.17362;7.23206;7.10212
ILMN_1688318;9.08916;9.3075;9.76272;8.8232;8.88704;9.18467;8.72132;9.32879;9.28897
ILMN_1688322;9.49181;9.70039;9.98334;9.36445;10.3569;9.62397;9.48832;9.5651;9.22323
ILMN_1688334;7.08561;7.032;6.9804;7.00412;6.90789;6.97927;7.08925;7.02536;6.86634
ILMN_1688335;7.01889;7.00514;7.00351;6.82343;6.93387;6.86706;6.89591;7.05287;7.06589
ILMN_1688346;7.66202;8.159;8.75445;7.91195;8.51999;8.55605;7.58682;8.0703;8.10755
ILMN_1688372;8.83545;8.7845;7.86999;8.57756;8.42443;8.45645;8.72722;8.55375;8.07915
ILMN_1688373;7.00886;7.0193;7.11855;7.00095;6.93109;7.14162;7.02602;7.03425;6.96613
ILMN_1688380;6.83932;6.9527;6.80885;7.00457;6.92042;6.98192;6.93112;6.83073;6.78116
ILMN_1688381;7.62265;7.58622;7.74571;7.76415;7.64992;7.85446;7.95597;7.54741;7.74534
ILMN_1688390;6.97769;6.89966;7.10769;6.83903;6.95529;6.81731;7.02722;6.88036;6.97101
ILMN_1688404;9.56966;9.852;9.65004;9.67979;9.69532;9.53343;9.66898;9.91262;9.62655
ILMN_1688413;8.19803;7.94265;7.36681;8.17667;7.46254;7.8305;8.36446;8.50373;8.24177
ILMN_1688417;7.09834;7.11113;6.97522;7.06776;6.95862;7.42685;7.02764;6.9705;7.27179
ILMN_1688422;6.85168;6.97557;6.75666;6.83942;6.98735;6.91406;6.80614;7.02598;6.91985
ILMN_1688423;6.91313;6.90906;6.91073;6.80832;7.18485;6.97184;6.87378;6.89655;7.11107
ILMN_1688434;6.85896;7.01278;6.99935;6.93165;6.87784;6.75632;6.95305;7.05463;6.8426
ILMN_1688435;6.87961;7.06807;6.94188;7.10441;6.86112;7.06585;7.05375;7.06205;7.13874
ILMN_1688444;6.94364;6.84275;6.7614;6.95339;7.11746;6.7911;6.95036;7.04116;6.87838
ILMN_1688445;7.0377;7.02572;7.16425;6.78568;6.75451;6.86573;6.84632;7.00128;7.07108
ILMN_1688452;9.66667;9.33887;9.02472;9.51048;9.51048;8.7944;9.44688;9.32436;8.89797
ILMN_1688455;7.35414;7.56947;7.28959;7.4399;7.00506;7.77821;7.545;7.65795;8.17921
ILMN_1688458;7.11746;6.9152;6.91539;7.02146;6.97482;6.9079;6.97038;7.03006;7.10758
ILMN_1688464;8.88231;8.89733;8.53023;8.84645;9.22101;8.60348;8.66869;8.93172;8.66341
ILMN_1688475;7.05059;6.95569;7.03047;7.04866;7.01579;6.92549;6.78834;6.95577;6.94972
ILMN_1688479;11.397;11.3569;11.4523;11.1892;11.5172;11.2324;11.2083;11.105;11.18
ILMN_1688480;11.6776;11.7522;10.0774;12.1597;11.9728;10.277;12.0556;11.4031;11.2643
ILMN_1688489;6.82943;6.96368;6.94867;6.95047;6.82614;7.06834;7.0775;6.97965;6.94964
ILMN_1688490;8.85641;9.09328;8.55999;9.30036;8.76174;9.70437;9.76733;9.80179;9.93724
ILMN_1688500;7.05598;9.47974;7.93521;7.20715;9.5;7.60316;7.12123;8.92956;7.21372
ILMN_1688504;7.00063;7.00131;6.98611;7.07147;6.80449;7.07966;7.13182;7.12399;7.05056
ILMN_1688515;9.78501;9.8154;8.41178;9.8299;10.0198;8.69885;10.0215;10.0167;9.23186
ILMN_1688526;12.4073;12.3111;12.5857;12.3947;12.6682;12.5857;12.305;12.6186;12.4695
ILMN_1688534;9.69695;9.48156;8.7944;9.5374;9.66295;9.23705;9.67158;9.56122;9.36849
ILMN_1688537;6.91452;6.97161;6.94232;6.84083;7.04957;6.79473;6.79446;6.89027;6.93926
ILMN_1688541;6.95508;6.74692;6.89833;7.01101;7.1774;6.8712;6.8942;7.03541;6.94188
ILMN_1688543;7.08407;7.78567;10.8732;6.99432;7.63754;9.27657;7.0777;8.06866;9.4956
ILMN_1688557;6.915;6.87947;6.86873;6.83742;6.65308;6.77228;6.89006;6.80275;6.74891
ILMN_1688565;7.777;7.77681;8.08677;7.69241;7.52223;7.92392;7.46514;7.60764;8.05479
ILMN_1688569;6.94191;7.00235;6.76418;6.93646;7.1779;6.87836;6.86839;6.83334;6.80554
ILMN_1688573;6.8022;7.00309;6.90591;6.93758;6.67189;6.9383;6.81544;6.76113;6.78517
ILMN_1688580;6.98949;6.79901;6.85836;6.95386;6.90682;6.98153;6.90954;6.90168;6.84151
ILMN_1688588;6.88897;6.80086;6.83805;6.89219;6.87557;6.81214;6.89701;6.86527;6.8085
ILMN_1688595;7.06035;6.81908;6.85235;6.83358;7.07949;6.87087;6.90937;7.06951;6.93299
ILMN_1688602;6.82546;6.95973;6.90865;6.90405;6.93696;7.03603;6.94593;6.80498;6.89138
ILMN_1688606;7.3696;7.76362;8.32359;7.65407;8.48147;8.0428;7.36938;7.86774;7.75321
ILMN_1688611;6.82695;6.78111;6.92388;7.1442;7.07601;6.75899;6.89836;6.98653;6.90661
ILMN_1688614;7.1266;6.99138;7.01062;6.95292;6.75829;6.98193;7.06215;7.15859;6.91642
ILMN_1688621;9.55856;9.13427;9.36293;9.32397;9.2423;8.86723;9.31972;9.22752;8.80666
ILMN_1688622;10.8957;10.9901;10.9154;10.7932;10.3751;11.0944;10.7407;10.8949;10.7749
ILMN_1688625;7.05727;7.21843;6.90814;7.2572;7.14989;6.99312;7.34268;7.11309;7.11313
ILMN_1688627;6.86495;6.79098;7.03152;6.81447;6.75486;6.91487;6.96362;6.75838;6.83509
ILMN_1688629;9.43553;9.28213;9.42984;9.4243;10.2629;8.95098;9.39141;9.42762;9.30822
ILMN_1688630;7.43803;7.28938;8.69245;7.44358;7.58156;8.23349;7.32928;7.38479;8.12772
ILMN_1688631;6.94286;6.89418;6.90528;6.70163;7.05863;6.74848;6.95054;6.99904;6.83709
ILMN_1688633;7.30885;7.35588;7.27582;7.32375;7.23682;7.27859;7.42761;7.24095;7.12144
ILMN_1688637;7.50923;7.40997;7.4407;7.54272;7.18686;7.24272;7.34186;6.99321;7.17484
ILMN_1688639;7.51845;7.65703;9.27032;7.3113;7.66694;8.74099;7.4302;7.7897;8.63167
ILMN_1688642;7.96443;8.18067;8.44742;8.14918;8.13742;8.53512;8.22332;7.67071;7.9313
ILMN_1688646;6.96708;6.97317;7.05185;6.60854;6.8592;7.00806;6.87075;6.85204;6.79419
ILMN_1688649;6.76411;7.09008;6.71701;6.95649;6.66954;6.88493;6.73331;6.85961;6.92758
ILMN_1688661;7.04573;6.91006;6.85535;7.13022;6.77796;6.83004;6.8497;6.90823;6.97739
ILMN_1688663;6.78229;6.82198;6.76514;6.7358;6.83893;6.81314;6.78343;6.75874;6.766
ILMN_1688665;6.89366;6.75034;7.01816;6.96606;6.82144;6.87698;6.83263;6.94154;7.01201
ILMN_1688666;8.99911;9.1787;7.52254;8.39897;7.73102;8.32163;8.66976;9.7169;7.92905
ILMN_1688670;7.48844;7.26656;6.95919;7.67777;7.73631;6.96628;7.53828;7.2945;7.17093
ILMN_1688672;6.78795;6.9559;6.74473;6.93786;6.88347;6.99336;6.94006;6.91901;6.8651
ILMN_1688676;6.86428;6.91556;6.89843;6.87531;6.77325;6.82293;6.92066;6.85182;6.86088
ILMN_1688683;6.92163;7.13411;6.95247;6.91485;6.97842;6.9431;6.97965;7.05225;6.95235
ILMN_1688698;7.01399;7.88141;8.65661;7.07465;8.63892;8.44126;6.98187;8.42806;8.49643
ILMN_1688702;11.1766;11.7227;12.1502;11.282;11.4366;12.3926;11.3052;11.5922;12.2486
ILMN_1688703;6.91904;6.97379;6.85522;6.80334;6.74758;6.94936;6.96205;7.15849;6.94713
ILMN_1688721;7.14198;7.09365;7.25374;6.86301;7.41377;7.61447;7.01592;6.9731;7.67921
ILMN_1688722;6.64853;6.54409;7.22702;6.70233;6.95144;7.10105;6.99022;6.72396;6.70339
ILMN_1688723;6.98741;7.01098;6.80015;6.97013;6.83312;6.7966;7.01848;7.05664;6.95027
ILMN_1688725;9.09851;9.12215;8.90387;9.06026;9.50221;8.51912;8.91216;8.79471;8.44149
ILMN_1688727;7.83703;7.6495;7.50474;7.48338;7.02288;7.51378;7.42257;7.6866;7.32004
